Stream Name,Year,Obs Date,Species,Maturity,Count
Sockeye Ck-Hugh Smit,1989,10/3/1989,Chum,Adult,1
Sockeye Ck-Hugh Smit,1989,10/3/1989,Coho,Adult,1
Sockeye Ck-Hugh Smit,1989,10/3/1989,Pink,Adult,15
Sockeye Ck-Hugh Smit,1989,10/3/1989,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1989,10/4/1989,Chum,Adult,1
Sockeye Ck-Hugh Smit,1989,10/4/1989,Coho,Adult,5
Sockeye Ck-Hugh Smit,1989,10/4/1989,Pink,Adult,9
Sockeye Ck-Hugh Smit,1989,10/4/1989,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1989,10/5/1989,Chum,Adult,1
Sockeye Ck-Hugh Smit,1989,10/5/1989,Pink,Adult,3
Sockeye Ck-Hugh Smit,1989,10/5/1989,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1989,10/6/1989,Pink,Adult,1
Sockeye Ck-Hugh Smit,1989,10/6/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/7/1989,Coho,Adult,1
Sockeye Ck-Hugh Smit,1989,10/7/1989,Pink,Adult,1
Sockeye Ck-Hugh Smit,1989,10/7/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/8/1989,Chum,Adult,2
Sockeye Ck-Hugh Smit,1989,10/8/1989,Coho,Adult,27
Sockeye Ck-Hugh Smit,1989,10/8/1989,Pink,Adult,2
Sockeye Ck-Hugh Smit,1989,10/8/1989,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1989,10/9/1989,Chum,Adult,1
Sockeye Ck-Hugh Smit,1989,10/9/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/10/1989,Chum,Adult,1
Sockeye Ck-Hugh Smit,1989,10/10/1989,Coho,Adult,3
Sockeye Ck-Hugh Smit,1989,10/10/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/11/1989,Chum,Adult,2
Sockeye Ck-Hugh Smit,1989,10/11/1989,Coho,Adult,6
Sockeye Ck-Hugh Smit,1989,10/11/1989,Pink,Adult,3
Sockeye Ck-Hugh Smit,1989,10/11/1989,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1989,10/12/1989,Coho,Adult,2
Sockeye Ck-Hugh Smit,1989,10/12/1989,Pink,Adult,1
Sockeye Ck-Hugh Smit,1989,10/12/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/13/1989,Chum,Adult,2
Sockeye Ck-Hugh Smit,1989,10/13/1989,Coho,Adult,4
Sockeye Ck-Hugh Smit,1989,10/13/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/14/1989,Chum,Adult,1
Sockeye Ck-Hugh Smit,1989,10/14/1989,Coho,Adult,5
Sockeye Ck-Hugh Smit,1989,10/14/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/15/1989,Chum,Adult,3
Sockeye Ck-Hugh Smit,1989,10/15/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/16/1989,Coho,Adult,6
Sockeye Ck-Hugh Smit,1989,10/16/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/17/1989,Coho,Adult,9
Sockeye Ck-Hugh Smit,1989,10/17/1989,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1989,10/18/1989,Coho,Adult,6
Sockeye Ck-Hugh Smit,1989,10/18/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/19/1989,Coho,Adult,3
Sockeye Ck-Hugh Smit,1989,10/19/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/20/1989,Coho,Adult,2
Sockeye Ck-Hugh Smit,1989,10/20/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/21/1989,Coho,Adult,1
Sockeye Ck-Hugh Smit,1989,10/21/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/22/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/23/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/24/1989,Coho,Adult,2
Sockeye Ck-Hugh Smit,1989,10/24/1989,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1989,10/25/1989,Coho,Adult,120
Sockeye Ck-Hugh Smit,1990,4/24/1990,Sockeye,Smolt,67
Sockeye Ck-Hugh Smit,1990,4/25/1990,Sockeye,Smolt,12
Sockeye Ck-Hugh Smit,1990,4/26/1990,Coho,Smolt,1
Sockeye Ck-Hugh Smit,1990,4/26/1990,Sockeye,Smolt,39
Sockeye Ck-Hugh Smit,1990,4/27/1990,Coho,Smolt,5
Sockeye Ck-Hugh Smit,1990,4/27/1990,Sockeye,Smolt,26
Sockeye Ck-Hugh Smit,1990,4/28/1990,Coho,Smolt,6
Sockeye Ck-Hugh Smit,1990,4/28/1990,Sockeye,Smolt,94
Sockeye Ck-Hugh Smit,1990,4/29/1990,Coho,Smolt,14
Sockeye Ck-Hugh Smit,1990,4/29/1990,Sockeye,Smolt,60
Sockeye Ck-Hugh Smit,1990,4/30/1990,Coho,Smolt,11
Sockeye Ck-Hugh Smit,1990,4/30/1990,Sockeye,Smolt,190
Sockeye Ck-Hugh Smit,1990,5/1/1990,Coho,Smolt,87
Sockeye Ck-Hugh Smit,1990,5/1/1990,Sockeye,Smolt,494
Sockeye Ck-Hugh Smit,1990,5/2/1990,Coho,Smolt,92
Sockeye Ck-Hugh Smit,1990,5/2/1990,Sockeye,Smolt,1466
Sockeye Ck-Hugh Smit,1990,5/3/1990,Coho,Smolt,201
Sockeye Ck-Hugh Smit,1990,5/3/1990,Sockeye,Smolt,2320
Sockeye Ck-Hugh Smit,1990,5/4/1990,Coho,Smolt,396
Sockeye Ck-Hugh Smit,1990,5/4/1990,Sockeye,Smolt,555
Sockeye Ck-Hugh Smit,1990,5/5/1990,Coho,Smolt,1474
Sockeye Ck-Hugh Smit,1990,5/5/1990,Sockeye,Smolt,2445
Sockeye Ck-Hugh Smit,1990,5/6/1990,Coho,Smolt,1001
Sockeye Ck-Hugh Smit,1990,5/6/1990,Sockeye,Smolt,16543
Sockeye Ck-Hugh Smit,1990,5/7/1990,Coho,Smolt,601
Sockeye Ck-Hugh Smit,1990,5/7/1990,Sockeye,Smolt,23240
Sockeye Ck-Hugh Smit,1990,5/8/1990,Coho,Smolt,246
Sockeye Ck-Hugh Smit,1990,5/8/1990,Sockeye,Smolt,2675
Sockeye Ck-Hugh Smit,1990,5/9/1990,Coho,Smolt,357
Sockeye Ck-Hugh Smit,1990,5/9/1990,Sockeye,Smolt,1360
Sockeye Ck-Hugh Smit,1990,5/10/1990,Coho,Smolt,327
Sockeye Ck-Hugh Smit,1990,5/10/1990,Sockeye,Smolt,2675
Sockeye Ck-Hugh Smit,1990,5/11/1990,Coho,Smolt,579
Sockeye Ck-Hugh Smit,1990,5/11/1990,Sockeye,Smolt,850
Sockeye Ck-Hugh Smit,1990,5/12/1990,Coho,Smolt,749
Sockeye Ck-Hugh Smit,1990,5/12/1990,Sockeye,Smolt,4285
Sockeye Ck-Hugh Smit,1990,5/13/1990,Coho,Smolt,704
Sockeye Ck-Hugh Smit,1990,5/13/1990,Sockeye,Smolt,9360
Sockeye Ck-Hugh Smit,1990,5/14/1990,Coho,Smolt,480
Sockeye Ck-Hugh Smit,1990,5/14/1990,Sockeye,Smolt,4600
Sockeye Ck-Hugh Smit,1990,5/15/1990,Coho,Smolt,324
Sockeye Ck-Hugh Smit,1990,5/15/1990,Sockeye,Smolt,6790
Sockeye Ck-Hugh Smit,1990,5/16/1990,Coho,Smolt,131
Sockeye Ck-Hugh Smit,1990,5/16/1990,Sockeye,Smolt,2595
Sockeye Ck-Hugh Smit,1990,5/17/1990,Coho,Smolt,271
Sockeye Ck-Hugh Smit,1990,5/17/1990,Sockeye,Smolt,6200
Sockeye Ck-Hugh Smit,1990,5/18/1990,Coho,Smolt,194
Sockeye Ck-Hugh Smit,1990,5/18/1990,Sockeye,Smolt,2387
Sockeye Ck-Hugh Smit,1990,5/19/1990,Coho,Smolt,728
Sockeye Ck-Hugh Smit,1990,5/19/1990,Sockeye,Smolt,16900
Sockeye Ck-Hugh Smit,1990,5/20/1990,Coho,Smolt,415
Sockeye Ck-Hugh Smit,1990,5/20/1990,Sockeye,Smolt,3760
Sockeye Ck-Hugh Smit,1990,5/21/1990,Coho,Smolt,201
Sockeye Ck-Hugh Smit,1990,5/21/1990,Sockeye,Smolt,5520
Sockeye Ck-Hugh Smit,1990,5/22/1990,Coho,Smolt,626
Sockeye Ck-Hugh Smit,1990,5/22/1990,Sockeye,Smolt,8200
Sockeye Ck-Hugh Smit,1990,5/23/1990,Coho,Smolt,84
Sockeye Ck-Hugh Smit,1990,5/23/1990,Sockeye,Smolt,2600
Sockeye Ck-Hugh Smit,1990,5/24/1990,Coho,Smolt,243
Sockeye Ck-Hugh Smit,1990,5/24/1990,Sockeye,Smolt,2656
Sockeye Ck-Hugh Smit,1990,5/25/1990,Coho,Smolt,94
Sockeye Ck-Hugh Smit,1990,5/25/1990,Sockeye,Smolt,1850
Sockeye Ck-Hugh Smit,1990,5/26/1990,Coho,Smolt,110
Sockeye Ck-Hugh Smit,1990,5/26/1990,Sockeye,Smolt,950
Sockeye Ck-Hugh Smit,1990,5/27/1990,Coho,Smolt,74
Sockeye Ck-Hugh Smit,1990,5/27/1990,Sockeye,Smolt,1150
Sockeye Ck-Hugh Smit,1990,5/28/1990,Coho,Smolt,90
Sockeye Ck-Hugh Smit,1990,5/28/1990,Sockeye,Smolt,300
Sockeye Ck-Hugh Smit,1990,5/29/1990,Coho,Smolt,114
Sockeye Ck-Hugh Smit,1990,5/29/1990,Sockeye,Smolt,1000
Sockeye Ck-Hugh Smit,1990,5/30/1990,Coho,Smolt,53
Sockeye Ck-Hugh Smit,1990,5/30/1990,Sockeye,Smolt,525
Sockeye Ck-Hugh Smit,1990,5/31/1990,Coho,Smolt,25
Sockeye Ck-Hugh Smit,1990,5/31/1990,Sockeye,Smolt,350
Sockeye Ck-Hugh Smit,1990,6/8/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/9/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/10/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/11/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/12/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/13/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,6/14/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/15/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,6/16/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/17/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/18/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/19/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/20/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,6/21/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,6/22/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,6/23/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/24/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/25/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/26/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/27/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/28/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,6/29/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,6/30/1990,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1990,7/1/1990,Sockeye,Adult,50
Sockeye Ck-Hugh Smit,1990,7/2/1990,Sockeye,Adult,23
Sockeye Ck-Hugh Smit,1990,7/3/1990,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1990,7/4/1990,Sockeye,Adult,22
Sockeye Ck-Hugh Smit,1990,7/5/1990,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1990,7/6/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,7/7/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,7/8/1990,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1990,7/9/1990,Sockeye,Adult,28
Sockeye Ck-Hugh Smit,1990,7/10/1990,Sockeye,Adult,15
Sockeye Ck-Hugh Smit,1990,7/11/1990,Sockeye,Adult,36
Sockeye Ck-Hugh Smit,1990,7/12/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,7/13/1990,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1990,7/14/1990,Sockeye,Adult,14
Sockeye Ck-Hugh Smit,1990,7/15/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,7/16/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,7/17/1990,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1990,7/18/1990,Sockeye,Adult,11
Sockeye Ck-Hugh Smit,1990,7/19/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,7/20/1990,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,1990,7/21/1990,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1990,7/22/1990,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1990,7/23/1990,Sockeye,Adult,33
Sockeye Ck-Hugh Smit,1990,7/24/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,7/25/1990,Sockeye,Adult,67
Sockeye Ck-Hugh Smit,1990,7/26/1990,Sockeye,Adult,14
Sockeye Ck-Hugh Smit,1990,7/27/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,7/27/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,7/28/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,7/29/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,7/30/1990,Sockeye,Adult,11
Sockeye Ck-Hugh Smit,1990,7/31/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,8/1/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,8/2/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,8/3/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,8/4/1990,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,1990,8/5/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,8/6/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,8/7/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,8/7/1990,Pink,Adult,4
Sockeye Ck-Hugh Smit,1990,8/7/1990,Sockeye,Adult,31
Sockeye Ck-Hugh Smit,1990,8/8/1990,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,1990,8/9/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,8/9/1990,Pink,Adult,3
Sockeye Ck-Hugh Smit,1990,8/9/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,8/10/1990,Pink,Adult,3
Sockeye Ck-Hugh Smit,1990,8/10/1990,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1990,8/11/1990,Coho,Adult,3
Sockeye Ck-Hugh Smit,1990,8/11/1990,Pink,Adult,124
Sockeye Ck-Hugh Smit,1990,8/11/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,8/12/1990,Chinook,Adult,1
Sockeye Ck-Hugh Smit,1990,8/12/1990,Pink,Adult,2
Sockeye Ck-Hugh Smit,1990,8/12/1990,Sockeye,Adult,10
Sockeye Ck-Hugh Smit,1990,8/13/1990,Pink,Adult,1
Sockeye Ck-Hugh Smit,1990,8/13/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,8/14/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,8/14/1990,Pink,Adult,36
Sockeye Ck-Hugh Smit,1990,8/14/1990,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1990,8/15/1990,Pink,Adult,184
Sockeye Ck-Hugh Smit,1990,8/15/1990,Sockeye,Adult,10
Sockeye Ck-Hugh Smit,1990,8/16/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,8/16/1990,Pink,Adult,216
Sockeye Ck-Hugh Smit,1990,8/16/1990,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1990,8/17/1990,Pink,Adult,289
Sockeye Ck-Hugh Smit,1990,8/17/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,8/18/1990,Pink,Adult,16
Sockeye Ck-Hugh Smit,1990,8/18/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,8/19/1990,Pink,Adult,741
Sockeye Ck-Hugh Smit,1990,8/19/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,8/20/1990,Pink,Adult,454
Sockeye Ck-Hugh Smit,1990,8/20/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,8/21/1990,Pink,Adult,535
Sockeye Ck-Hugh Smit,1990,8/21/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,8/22/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,8/22/1990,Pink,Adult,64
Sockeye Ck-Hugh Smit,1990,8/22/1990,Sockeye,Adult,14
Sockeye Ck-Hugh Smit,1990,8/23/1990,Pink,Adult,74
Sockeye Ck-Hugh Smit,1990,8/23/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,8/24/1990,Coho,Adult,6
Sockeye Ck-Hugh Smit,1990,8/24/1990,Pink,Adult,95
Sockeye Ck-Hugh Smit,1990,8/24/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,8/25/1990,Pink,Adult,89
Sockeye Ck-Hugh Smit,1990,8/26/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,8/26/1990,Pink,Adult,901
Sockeye Ck-Hugh Smit,1990,8/26/1990,Sockeye,Adult,14
Sockeye Ck-Hugh Smit,1990,8/27/1990,Coho,Adult,3
Sockeye Ck-Hugh Smit,1990,8/27/1990,Pink,Adult,457
Sockeye Ck-Hugh Smit,1990,8/27/1990,Sockeye,Adult,101
Sockeye Ck-Hugh Smit,1990,8/28/1990,Coho,Adult,11
Sockeye Ck-Hugh Smit,1990,8/28/1990,Pink,Adult,31
Sockeye Ck-Hugh Smit,1990,8/28/1990,Sockeye,Adult,73
Sockeye Ck-Hugh Smit,1990,8/29/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,8/29/1990,Pink,Adult,35
Sockeye Ck-Hugh Smit,1990,8/29/1990,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1990,8/30/1990,Coho,Adult,14
Sockeye Ck-Hugh Smit,1990,8/30/1990,Pink,Adult,398
Sockeye Ck-Hugh Smit,1990,8/30/1990,Sockeye,Adult,63
Sockeye Ck-Hugh Smit,1990,8/31/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,8/31/1990,Pink,Adult,469
Sockeye Ck-Hugh Smit,1990,8/31/1990,Sockeye,Adult,32
Sockeye Ck-Hugh Smit,1990,9/1/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,9/1/1990,Pink,Adult,553
Sockeye Ck-Hugh Smit,1990,9/1/1990,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,1990,9/2/1990,Pink,Adult,200
Sockeye Ck-Hugh Smit,1990,9/3/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,9/3/1990,Pink,Adult,520
Sockeye Ck-Hugh Smit,1990,9/3/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,9/4/1990,Coho,Adult,11
Sockeye Ck-Hugh Smit,1990,9/4/1990,Pink,Adult,326
Sockeye Ck-Hugh Smit,1990,9/4/1990,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,1990,9/5/1990,Coho,Adult,9
Sockeye Ck-Hugh Smit,1990,9/5/1990,Pink,Adult,1039
Sockeye Ck-Hugh Smit,1990,9/5/1990,Sockeye,Adult,34
Sockeye Ck-Hugh Smit,1990,9/6/1990,Coho,Adult,11
Sockeye Ck-Hugh Smit,1990,9/6/1990,Pink,Adult,175
Sockeye Ck-Hugh Smit,1990,9/6/1990,Sockeye,Adult,42
Sockeye Ck-Hugh Smit,1990,9/7/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,9/7/1990,Pink,Adult,621
Sockeye Ck-Hugh Smit,1990,9/7/1990,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1990,9/8/1990,Coho,Adult,9
Sockeye Ck-Hugh Smit,1990,9/8/1990,Pink,Adult,468
Sockeye Ck-Hugh Smit,1990,9/8/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,9/9/1990,Coho,Adult,54
Sockeye Ck-Hugh Smit,1990,9/9/1990,Pink,Adult,522
Sockeye Ck-Hugh Smit,1990,9/9/1990,Sockeye,Adult,42
Sockeye Ck-Hugh Smit,1990,9/10/1990,Coho,Adult,42
Sockeye Ck-Hugh Smit,1990,9/10/1990,Pink,Adult,232
Sockeye Ck-Hugh Smit,1990,9/10/1990,Sockeye,Adult,93
Sockeye Ck-Hugh Smit,1990,9/11/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,9/11/1990,Pink,Adult,35
Sockeye Ck-Hugh Smit,1990,9/11/1990,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1990,9/12/1990,Coho,Adult,8
Sockeye Ck-Hugh Smit,1990,9/12/1990,Pink,Adult,57
Sockeye Ck-Hugh Smit,1990,9/12/1990,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1990,9/13/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,9/13/1990,Pink,Adult,89
Sockeye Ck-Hugh Smit,1990,9/14/1990,Pink,Adult,34
Sockeye Ck-Hugh Smit,1990,9/15/1990,Coho,Adult,9
Sockeye Ck-Hugh Smit,1990,9/15/1990,Pink,Adult,68
Sockeye Ck-Hugh Smit,1990,9/15/1990,Sockeye,Adult,24
Sockeye Ck-Hugh Smit,1990,9/16/1990,Coho,Adult,6
Sockeye Ck-Hugh Smit,1990,9/16/1990,Sockeye,Adult,22
Sockeye Ck-Hugh Smit,1990,9/17/1990,Coho,Adult,13
Sockeye Ck-Hugh Smit,1990,9/17/1990,Pink,Adult,54
Sockeye Ck-Hugh Smit,1990,9/17/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,9/18/1990,Chum,Adult,1
Sockeye Ck-Hugh Smit,1990,9/18/1990,Coho,Adult,5
Sockeye Ck-Hugh Smit,1990,9/18/1990,Pink,Adult,18
Sockeye Ck-Hugh Smit,1990,9/18/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,9/19/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,9/19/1990,Pink,Adult,79
Sockeye Ck-Hugh Smit,1990,9/20/1990,Coho,Adult,10
Sockeye Ck-Hugh Smit,1990,9/20/1990,Pink,Adult,51
Sockeye Ck-Hugh Smit,1990,9/20/1990,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,1990,9/21/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,9/21/1990,Pink,Adult,45
Sockeye Ck-Hugh Smit,1990,9/21/1990,Sockeye,Adult,14
Sockeye Ck-Hugh Smit,1990,9/22/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,9/22/1990,Pink,Adult,21
Sockeye Ck-Hugh Smit,1990,9/22/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,9/23/1990,Chum,Adult,3
Sockeye Ck-Hugh Smit,1990,9/23/1990,Coho,Adult,1
Sockeye Ck-Hugh Smit,1990,9/23/1990,Pink,Adult,200
Sockeye Ck-Hugh Smit,1990,9/23/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,9/24/1990,Coho,Adult,8
Sockeye Ck-Hugh Smit,1990,9/24/1990,Pink,Adult,159
Sockeye Ck-Hugh Smit,1990,9/24/1990,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1990,9/25/1990,Coho,Adult,13
Sockeye Ck-Hugh Smit,1990,9/25/1990,Pink,Adult,192
Sockeye Ck-Hugh Smit,1990,9/25/1990,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1990,9/26/1990,Chum,Adult,2
Sockeye Ck-Hugh Smit,1990,9/26/1990,Pink,Adult,47
Sockeye Ck-Hugh Smit,1990,9/27/1990,Chum,Adult,2
Sockeye Ck-Hugh Smit,1990,9/27/1990,Coho,Adult,8
Sockeye Ck-Hugh Smit,1990,9/27/1990,Pink,Adult,25
Sockeye Ck-Hugh Smit,1990,9/27/1990,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1990,9/28/1990,Coho,Adult,10
Sockeye Ck-Hugh Smit,1990,9/28/1990,Pink,Adult,41
Sockeye Ck-Hugh Smit,1990,9/28/1990,Sockeye,Adult,30
Sockeye Ck-Hugh Smit,1990,9/29/1990,Coho,Adult,11
Sockeye Ck-Hugh Smit,1990,9/29/1990,Pink,Adult,19
Sockeye Ck-Hugh Smit,1990,9/30/1990,Chum,Adult,5
Sockeye Ck-Hugh Smit,1990,9/30/1990,Coho,Adult,18
Sockeye Ck-Hugh Smit,1990,9/30/1990,Pink,Adult,39
Sockeye Ck-Hugh Smit,1990,9/30/1990,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1990,10/1/1990,Chum,Adult,2
Sockeye Ck-Hugh Smit,1990,10/1/1990,Coho,Adult,22
Sockeye Ck-Hugh Smit,1990,10/1/1990,Pink,Adult,37
Sockeye Ck-Hugh Smit,1990,10/2/1990,Chum,Adult,1
Sockeye Ck-Hugh Smit,1990,10/2/1990,Coho,Adult,13
Sockeye Ck-Hugh Smit,1990,10/2/1990,Pink,Adult,18
Sockeye Ck-Hugh Smit,1990,10/3/1990,Coho,Adult,23
Sockeye Ck-Hugh Smit,1990,10/3/1990,Pink,Adult,16
Sockeye Ck-Hugh Smit,1990,10/3/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,10/4/1990,Coho,Adult,8
Sockeye Ck-Hugh Smit,1990,10/4/1990,Pink,Adult,22
Sockeye Ck-Hugh Smit,1990,10/5/1990,Coho,Adult,67
Sockeye Ck-Hugh Smit,1990,10/5/1990,Pink,Adult,22
Sockeye Ck-Hugh Smit,1990,10/5/1990,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,1990,10/6/1990,Chum,Adult,2
Sockeye Ck-Hugh Smit,1990,10/6/1990,Coho,Adult,31
Sockeye Ck-Hugh Smit,1990,10/6/1990,Pink,Adult,15
Sockeye Ck-Hugh Smit,1990,10/6/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,10/7/1990,Coho,Adult,8
Sockeye Ck-Hugh Smit,1990,10/7/1990,Pink,Adult,17
Sockeye Ck-Hugh Smit,1990,10/7/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,10/8/1990,Chum,Adult,1
Sockeye Ck-Hugh Smit,1990,10/8/1990,Coho,Adult,4
Sockeye Ck-Hugh Smit,1990,10/8/1990,Pink,Adult,15
Sockeye Ck-Hugh Smit,1990,10/8/1990,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1990,10/9/1990,Chum,Adult,1
